musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari
1272,Göli,Kadın,20,Antalya,1789.43
8844,Satrettin,Erkek,37,Bursa,2397.13
6861,Amre,Kadın,69,Antalya,3078.76
8678,Talayer,Erkek,69,Bursa,2288.76
3268,Cenan,Erkek,43,İstanbul,1753.89
4404,Bahaddin,Erkek,59,İzmir,891.94
8147,Yahşi,Kadın,34,Konya,2472.0
3299,Atiyye,Erkek,63,İzmir,1626.33
1344,Durdali,Erkek,31,İstanbul,2909.39
8450,Huban,Kadın,33,Antalya,1664.02
3047,Çavuldur,Kadın,61,Antalya,2073.2
5581,Kibar,Erkek,42,Bursa,2677.8
3356,Esentürk,Kadın,40,Antalya,2449.42
2458,Üsame,Kadın,43,Antalya,2568.77
9004,Maşide,Kadın,59,Bursa,3910.95
8311,N˜zamett˜n,Kadın,65,Gaziantep,2434.21
8644,Nakip,Erkek,28,Adana,3143.32
8760,Suat,Erkek,39,Gaziantep,1242.89
3703,Şide,Kadın,69,İzmir,2291.65
8128,Abuzar,Kadın,66,Adana,4840.34
1508,Gabel,Erkek,48,İzmir,2649.54
5148,Çilga,Kadın,29,İstanbul,4758.44
3095,Tuğçe,Erkek,46,Antalya,1568.2
5339,Neslinur,Erkek,58,Bursa,3143.66
3136,Hanedan,Erkek,60,Adana,1961.66
4042,Yalın,Kadın,63,Antalya,4674.91
2637,Fuzuli,Erkek,33,Adana,4938.49
5198,Şahmettin,Kadın,24,Bursa,503.13
5224,Güldünya,Kadın,58,Konya,1253.04
4712,Nurmelek,Kadın,25,Bursa,577.49
9394,Möhsim,Kadın,42,Konya,1879.85
2362,Risalet,Kadın,28,İstanbul,2855.56
8836,Toktuğ,Kadın,35,Konya,1065.42
2215,Teybet,Kadın,52,İstanbul,1340.23
6869,Müzekker,Erkek,64,İstanbul,4796.64
1369,Yepelek,Kadın,22,Gaziantep,4029.37
2527,Lüfen,Erkek,55,Bursa,3603.04
8359,Altınçiçek,Kadın,66,İstanbul,139.83
5725,Baki,Erkek,55,İzmir,3632.7
6892,Refik,Kadın,43,Gaziantep,1910.05
1778,Nuyan,Erkek,38,İzmir,3477.57
1390,Nafile,Erkek,48,İstanbul,4709.59
4091,Tuyuğ,Erkek,23,Konya,2673.54
1534,Salimet,Erkek,25,Gaziantep,4618.39
5450,Sayin,Kadın,41,İzmir,2112.09
1201,Günkurt,Kadın,35,Konya,3384.34
5821,Emine.,Kadın,40,Gaziantep,139.4
3522,Tutkun,Kadın,32,İzmir,1724.94
3210,Çakırca,Erkek,62,Gaziantep,3786.13
2441,Abdulbekir,Erkek,21,İzmir,2909.07
5747,Dilfeza,Erkek,50,Bursa,3560.82
5119,Yurtseven,Kadın,19,İstanbul,2577.04
3055,Ervaniye,Erkek,55,Ankara,845.26
2283,Haciali,Erkek,26,Antalya,1957.83
9831,Fehmiye,Erkek,20,Konya,3647.79
6389,Baturay,Erkek,30,İzmir,4961.17
3846,Nurser,Kadın,53,Bursa,1584.12
8527,Nuretdin,Kadın,19,Antalya,2767.55
5130,Nezihi,Erkek,24,Bursa,1048.0
7592,Hıfzullah,Erkek,49,İzmir,2997.94
8876,Akbaş,Kadın,18,Adana,1929.84
3132,Bezek,Erkek,64,Bursa,1133.21
3622,Bağdat,Kadın,56,Gaziantep,3880.3
9196,Nevsal,Kadın,58,Adana,2855.33
2499,Şanlı,Kadın,21,İzmir,1777.31
5503,Dirlik,Erkek,23,İstanbul,4912.82
2239,Hürdoğan,Erkek,56,Adana,4987.85
3594,Hanedan,Erkek,51,İstanbul,2233.79
2530,Ağbegim,Kadın,57,Adana,4039.33
9957,Zümre,Erkek,21,Konya,1344.27
4066,Korugan,Erkek,33,Konya,3679.99
7321,Güler,Erkek,21,Konya,2451.98
9676,Gülözge,Kadın,26,İstanbul,2568.51
7171,Karanbay,Erkek,35,Bursa,3116.94
4009,Torhan,Kadın,65,Bursa,1328.25
8903,Özinal,Kadın,27,İzmir,4198.59
4145,Zeride,Kadın,60,Gaziantep,3222.81
3813,Ginyas,Kadın,53,Bursa,1180.56
4355,Seniha,Erkek,30,Antalya,968.29
3968,Menişan,Kadın,69,İstanbul,2433.64
5741,Songurkan,Kadın,34,Gaziantep,3398.58
2747,Kocabaş,Kadın,29,Gaziantep,3208.0
9786,Kasim,Erkek,56,Gaziantep,2986.29
8212,Sezginbaş,Kadın,23,Ankara,4191.58
3254,Emrullah,Erkek,29,Gaziantep,1963.41
9757,Gülter,Erkek,28,İzmir,1363.81
2782,Ahter,Kadın,47,Konya,1638.1
7138,Hanim,Erkek,21,İzmir,1005.58
2295,Tutkucan,Erkek,36,Bursa,4350.58
7648,Ceyhun,Erkek,19,İstanbul,4837.44
3346,Sevla,Erkek,38,Antalya,2441.87
5201,Şükri,Erkek,57,Konya,3504.75
1828,Şevketfeza,Kadın,65,İzmir,3464.07
8738,Alparslan,Kadın,34,Antalya,1418.02
2998,Narhanim,Erkek,52,İstanbul,3948.09
9993,Çapkan,Erkek,27,Antalya,3804.98
7255,Berkal,Erkek,49,Gaziantep,1879.88
6579,Kocabaş,Erkek,28,İzmir,4195.95
5175,Bağdaş,Erkek,26,İstanbul,4045.21
2690,Ayaydın,Kadın,56,İstanbul,3735.17
1115,Tümkurt,Kadın,23,Konya,761.77
9289,Aytuna,Erkek,31,Ankara,3713.2
5274,Taşar,Kadın,34,Antalya,4459.12
7433,İsra,Kadın,40,İstanbul,821.15
3484,Hafıza,Erkek,30,Gaziantep,2452.67
8587,Cavit,Kadın,43,Konya,3929.05
7366,Gülcegün,Erkek,62,Antalya,4238.92
2581,Yönetmen,Erkek,59,Konya,1928.42
6310,Lütfi,Erkek,26,Konya,107.16
7371,Zümre,Erkek,68,İstanbul,129.16
3474,Ünsever,Kadın,61,İstanbul,785.61
8693,Abid,Kadın,37,Adana,1983.43
5421,Baba,Kadın,30,Antalya,3774.84
5518,Günşen,Erkek,60,Ankara,2317.1
7041,Güllühan,Kadın,66,Konya,3277.37
2341,Salurbay,Erkek,28,Ankara,4104.53
8411,Serma,Erkek,62,Konya,1994.81
2745,Günver,Kadın,19,Konya,1547.19
2705,Şerafeddin,Erkek,65,Adana,1145.12
4917,Kübran,Kadın,49,İstanbul,3033.3
1313,Ayülker,Erkek,60,Gaziantep,1248.29
4639,Gülüs,Erkek,47,Adana,3729.55
4046,Okbay,Kadın,35,İzmir,4979.71
2550,Üzer,Erkek,66,İstanbul,2767.36
9925,Verim,Kadın,32,Ankara,2340.81
6333,Esna,Kadın,63,Konya,1612.43
7862,Baytal,Erkek,46,Ankara,3863.94
8238,Demiriz,Kadın,62,Ankara,4479.64
2204,Şeref,Kadın,21,Bursa,873.71
1637,Işıkay,Kadın,47,Adana,4165.76
2501,Erkılıç,Erkek,41,Konya,548.15
5287,Coşkun,Erkek,44,Ankara,3012.3
3808,Maşide,Erkek,44,İstanbul,1480.1
3408,Günkurt,Kadın,18,Gaziantep,4819.79
5467,Mazlum,Erkek,51,İzmir,2688.17
9802,Semender,Kadın,58,İzmir,2436.9
8462,Baba,Erkek,58,Konya,2225.7
9225,Masume,Kadın,35,İstanbul,3588.15
1147,Cuheyna,Erkek,33,Ankara,935.49
4225,Süzer,Erkek,39,Ankara,392.75
4011,Turcein,Kadın,59,Konya,3795.95
2583,Hadrey,Kadın,41,Konya,716.65
7446,Başhan,Erkek,67,İzmir,765.09
4915,Yıldız,Erkek,66,Bursa,2990.99
3141,İde,Erkek,18,Adana,2682.5
8308,Kapagan,Kadın,19,İzmir,889.16
2776,İşcan,Erkek,65,Adana,3946.94
3385,İncifir,Kadın,42,Ankara,1378.88
3678,Feryas,Kadın,33,Ankara,3609.13
9707,Koray,Kadın,21,Antalya,1032.96
4393,Milay,Erkek,54,Konya,3053.32
7322,Rafih,Kadın,38,Konya,123.13
8346,Erdursun,Kadın,22,Antalya,1020.3
4372,Beyda,Kadın,43,Bursa,4840.46
5540,Fehim,Kadın,53,Adana,3498.06
9585,Zülgarni,Kadın,25,Gaziantep,2497.88
4972,İmam,Erkek,26,Gaziantep,788.41
2851,Gülbeyan,Erkek,57,Ankara,1271.34
2963,Eşref,Kadın,30,Antalya,933.1
1722,Hanbiken,Erkek,67,Ankara,4897.38
6446,Rahmet,Kadın,38,Ankara,2644.6
5485,Ülke,Erkek,21,İzmir,4509.68
5076,Ilgı,Erkek,54,Adana,2757.25
3753,Zerafet,Erkek,25,Bursa,4536.6
9292,Akbaş,Kadın,44,İstanbul,1733.51
3941,Çokan,Erkek,42,Ankara,2682.56
3323,Çinerk,Kadın,36,Gaziantep,4525.58
5466,Günebakan,Kadın,65,Bursa,2648.51
4289,Yunt,Erkek,34,Ankara,606.11
2950,Nurey,Erkek,24,Ankara,1481.99
7742,Çapkan,Erkek,26,Adana,2847.61
1796,Elamiye,Erkek,28,Ankara,316.84
4524,Rebihat,Erkek,40,Konya,2527.53
7731,Aygönenç,Kadın,66,İzmir,966.27
6042,Dincer,Kadın,47,Adana,604.13
9522,Gönen,Kadın,46,Konya,1232.15
5002,Kısmet,Erkek,63,İzmir,1284.21
4507,Zubeyde,Erkek,61,Bursa,4432.26
8448,Duyguhan,Kadın,49,Antalya,3625.13
6180,Ülküdeş,Erkek,67,Konya,4805.18
8645,Seyhan,Kadın,24,Gaziantep,3311.94
7697,Sanavber,Kadın,34,İstanbul,3232.24
2358,Âdem,Erkek,28,Gaziantep,3744.16
4558,Kızıltunç,Kadın,60,Konya,4880.19
8537,Mevlüt,Erkek,34,İzmir,758.22
3200,Serhatmehmet,Kadın,63,Ankara,1102.74
6945,Üsame,Kadın,48,İstanbul,2745.67
1894,İçimbike,Kadın,51,Gaziantep,4526.19
7438,Şerman,Erkek,25,Konya,2381.0
9885,Çeviköz,Erkek,19,Gaziantep,1707.01
9714,Yasan,Kadın,24,Antalya,512.8
9227,Benek,Kadın,63,Antalya,2159.94
3135,Yekbun,Erkek,47,Ankara,4949.66
6084,Huzuri,Kadın,36,Gaziantep,1657.4
5269,Erensoy,Kadın,51,Konya,2135.36
6978,Aydınbey,Erkek,43,Antalya,740.66
7150,Divan,Kadın,62,Gaziantep,4526.49
7299,Simber,Erkek,25,Ankara,4282.63
3802,Jaruthip,Erkek,42,İzmir,923.4
2817,Çevregül,Erkek,22,Gaziantep,750.13
2595,Fami,Kadın,55,İstanbul,2234.21
3489,Azettin,Erkek,33,Antalya,1752.94
5896,Müfit,Erkek,51,Bursa,1249.4
8616,Vâlâ,Erkek,18,Konya,2945.36
2231,İsak,Erkek,67,Ankara,4610.67
3208,Bozbağ,Erkek,38,İstanbul,3744.87
5597,Ummahani,Erkek,33,İzmir,1897.66
5978,Yeşil,Erkek,22,İzmir,2830.11
6787,Akise,Erkek,22,Gaziantep,2479.25
6961,Annak,Kadın,26,Konya,3521.97
2520,Semrin,Kadın,19,Bursa,2023.12
2206,Altınışın,Kadın,52,Ankara,2157.35
2019,Semine,Erkek,39,Antalya,3643.23
8713,Bahittin,Kadın,35,Konya,835.54
3272,Semrin,Erkek,34,Gaziantep,4795.06
1006,Aysuna,Erkek,54,Gaziantep,3531.4
4159,Göken,Erkek,58,Antalya,659.14
4306,Abiye,Kadın,23,Bursa,2644.77
2044,Akmaral,Kadın,62,Antalya,552.13
4279,Örik,Kadın,59,İstanbul,4531.09
1559,Serezli,Kadın,54,Gaziantep,3470.52
9264,Burcuhan,Kadın,51,İzmir,3171.7
9592,Dalkılıç,Erkek,25,Ankara,3210.03
1361,Emal,Kadın,66,İzmir,4547.11
3547,Özdal,Kadın,41,Adana,2992.39
9683,Veis,Erkek,63,Antalya,3578.49
7367,Esmanperi,Erkek,43,Adana,1990.41
8445,Sevla,Kadın,53,Bursa,490.77
9168,Necmettin,Kadın,35,Adana,1301.32
7979,İlmafer,Erkek,58,İstanbul,2597.57
4125,Güzey,Erkek,63,İstanbul,1426.92
9933,Ginyas,Erkek,51,Konya,1248.2
3438,Orgün,Kadın,32,İstanbul,4104.05
7939,Sefer,Erkek,25,İzmir,3018.57
4657,Abdulmenaf,Erkek,28,Bursa,3557.96
2816,Selmin,Erkek,49,Gaziantep,967.7
2579,Fadıla,Erkek,69,Konya,3849.61
7836,Erbil,Erkek,56,Konya,4608.64
8764,Yağızkurt,Erkek,22,Konya,4639.56
5361,Ercihan,Kadın,28,İstanbul,1346.18
7311,Fetullah,Erkek,69,Ankara,1083.5
2522,Nades,Kadın,39,Antalya,4859.16
5634,Durgadin,Kadın,51,Bursa,449.93
1997,Akkerman,Erkek,59,İstanbul,2424.89
2902,Erdemer,Erkek,41,Ankara,1099.79
9880,Refet,Kadın,47,Antalya,2484.55
2108,Baykan,Erkek,31,İzmir,3110.42
3986,Tolonbay,Kadın,43,İzmir,3429.07
8613,Mehdiye,Kadın,18,İzmir,3333.13
2807,Yunt,Erkek,20,Konya,2826.79
9785,Verim,Kadın,63,Bursa,1012.91
4559,Güneri,Erkek,54,İstanbul,4162.59
4047,Alcan,Kadın,33,Adana,763.12
8232,Salkın,Erkek,23,Ankara,3519.82
4522,Server,Kadın,52,Antalya,2168.75
8461,Zehranur,Kadın,23,Antalya,160.25
3192,Müveddet,Erkek,50,Bursa,4482.56
2220,Vefia,Erkek,32,Konya,4009.07
2784,Besin,Kadın,41,Antalya,883.65
7379,Tunçboğa,Erkek,28,Konya,3121.75
5039,Denkel,Erkek,56,Konya,954.22
9879,Arifcan,Erkek,40,Gaziantep,4401.02
8996,Hümeyra,Erkek,22,Gaziantep,341.85
2299,Şamiha,Erkek,44,Konya,1257.27
6326,Mishat,Kadın,33,İzmir,3159.01
2755,Koşukhan,Kadın,20,Antalya,2765.63
5763,Vargın,Erkek,63,Bursa,317.0
3573,Akyıldız,Erkek,44,Konya,3313.67
8290,Şirivan,Kadın,58,İzmir,1487.93
1404,Birgit,Erkek,65,Konya,3459.4
6870,Muratcan,Kadın,38,Gaziantep,4625.85
8123,Tuğçe,Erkek,59,Adana,2588.85
9721,Savni,Erkek,66,Konya,2203.16
8482,Denkel,Erkek,55,Gaziantep,2097.3
8974,Ağmur,Erkek,48,İzmir,878.8
1270,Eroğul,Erkek,27,Gaziantep,571.18
8944,Narhanim,Kadın,25,Gaziantep,1996.44
3079,Musafet,Kadın,37,Gaziantep,4699.02
5490,Rebihat,Erkek,69,Konya,4631.59
4986,Haciali,Kadın,57,Antalya,2470.18
8261,Uçan,Erkek,38,Antalya,3137.64
1196,Özbilge,Erkek,56,Adana,1283.51
2138,Noman,Kadın,69,Antalya,2891.24
5562,Fehmiye,Erkek,45,Ankara,1684.23
6214,Simten,Erkek,67,Bursa,598.38
6575,Aysema,Erkek,46,Bursa,4566.67
3011,Altınbike,Erkek,21,Gaziantep,2455.38
3222,Övün,Kadın,32,Konya,1278.61
2630,Sefer,Kadın,57,Gaziantep,1946.51
5141,Çilga,Erkek,20,Ankara,3114.17
8503,Şanlı,Erkek,37,Antalya,765.26
5551,Kalgay,Kadın,30,Ankara,1084.0
9986,Hafıza,Erkek,46,Adana,4771.8
7657,Beste,Erkek,62,İstanbul,3358.9
9950,Mecit,Kadın,22,İstanbul,4682.6
4257,Benol,Kadın,48,Antalya,3247.21
4747,Verim,Erkek,69,Konya,361.93
9238,Yahşi,Erkek,68,Konya,4101.04
7001,Arısoy,Kadın,47,İzmir,954.19
2446,Süzer,Kadın,57,İzmir,1417.41
2496,Aliihsan,Erkek,32,Gaziantep,4494.64
2811,Nazi,Kadın,33,Ankara,1901.38
1513,Âlemşah,Kadın,64,Ankara,2956.29
1183,Faize,Kadın,37,Antalya,4650.0
3343,Şendoğan,Erkek,38,İzmir,3526.5
9021,Tanır,Erkek,56,İzmir,3678.43
3518,Nesip,Kadın,37,Adana,4851.72
5751,Barışcan,Kadın,27,İzmir,2927.89
8384,İvecen,Kadın,53,Konya,3212.63
3481,Abdülcemal,Kadın,65,Ankara,3197.3
3898,Yazganalp,Kadın,18,Bursa,3950.76
9760,Zamir,Erkek,33,Adana,3532.23
3427,Haliye,Kadın,63,İzmir,2530.39
7480,Temuçin,Erkek,48,İzmir,2501.32
2490,Dalan,Erkek,43,Antalya,1183.27
2343,Hıfzullah,Erkek,45,Gaziantep,1894.72
4401,Özdal,Erkek,63,Bursa,3424.17
1511,Nevsal,Kadın,41,Adana,4755.66
3777,Mufide,Erkek,58,Adana,3337.6
1784,Ayşeana,Erkek,64,Gaziantep,758.32
5727,Esmanperi,Kadın,65,Konya,4650.92
6276,Eyyüp,Kadın,18,İzmir,4998.68
8577,Telim,Kadın,41,İzmir,345.66
2191,Fahrullah,Erkek,36,Gaziantep,519.62
6456,Şamiha,Erkek,42,İzmir,4919.81
3203,Üzer,Kadın,59,Konya,3613.38
3797,Haliye,Erkek,22,Gaziantep,3970.86
9115,Vaysal,Erkek,49,İzmir,540.62
5396,Behiza,Erkek,60,Bursa,1556.03
2207,Arcan,Erkek,19,İzmir,4850.3
6194,Ayduru,Erkek,18,Antalya,1275.74
3710,Tatu,Erkek,27,Adana,2120.41
8471,Öryürek,Erkek,56,Antalya,539.02
8596,Banü,Kadın,67,Ankara,3940.86
3157,Veis,Erkek,67,Konya,4814.23
5425,Azade,Erkek,56,Antalya,485.78
8525,Cannur,Erkek,62,İstanbul,4339.01
3748,Tanhan,Kadın,24,Adana,1933.79
8978,Dilsitan,Kadın,60,İzmir,4152.46
3568,Akınal,Kadın,58,Adana,2768.37
3937,Piran,Erkek,30,Antalya,1181.3
7933,Gökbudun,Kadın,38,Gaziantep,2510.4
8991,Zemzem,Kadın,44,İstanbul,3224.97
3821,Özbay,Kadın,66,Bursa,3355.97
2139,Atagün,Erkek,41,Gaziantep,207.37
5510,Ertan,Erkek,63,İstanbul,1313.96
5687,Yeşil,Erkek,24,Konya,3912.21
5949,Armahan,Erkek,56,İzmir,4238.22
9824,Zahid,Erkek,24,Konya,3717.49
2682,Demiriz,Erkek,62,Adana,2969.83
4823,Hekime,Erkek,33,Konya,874.18
8683,Ceyhun,Erkek,24,Ankara,1921.33
3693,Şirivan,Kadın,36,Bursa,2177.01
2316,Ertün,Kadın,51,Ankara,329.85
3270,Asliye,Kadın,63,Konya,3254.9
9637,Şenkal,Erkek,62,Gaziantep,4493.74
7092,Cindoruk,Erkek,38,İstanbul,4795.13
1653,Çamok,Erkek,48,Ankara,1890.74
8682,Şenkal,Erkek,55,Konya,4292.78
2455,Türcan,Erkek,60,Ankara,478.53
7838,Asım,Kadın,24,Adana,3232.51
1191,Argu,Kadın,66,Antalya,236.75
9789,İlbek,Erkek,42,Konya,4384.08
1672,Nurkan,Kadın,35,İzmir,3547.66
5486,Yaşattin,Erkek,25,Ankara,3527.99
8698,Seyhan,Kadın,31,İzmir,3810.14
4881,Sanur,Kadın,28,Antalya,3069.14
4319,Abdiş,Kadın,69,İstanbul,4587.93
8802,Übeydullah,Kadın,64,Bursa,2131.78
4062,Durgadin,Erkek,58,Gaziantep,552.25
7418,Bilgen,Kadın,60,Bursa,2589.07
4715,Eyyüp,Erkek,38,Antalya,2395.84
7602,Feyha,Erkek,43,Konya,1110.78
4512,Hilayda,Erkek,49,Ankara,2133.13
5838,Ökkaş,Erkek,43,İzmir,954.29
6868,Dilcan,Erkek,49,Gaziantep,3786.94
6436,Nejdet,Erkek,47,Ankara,2379.27
6447,Akbaş,Kadın,57,Gaziantep,4462.24
1473,Telim,Erkek,62,Bursa,3438.4
4272,Durmuşali,Erkek,67,Ankara,1332.39
2996,Eriş,Kadın,23,İstanbul,416.89
5472,Balatekin,Erkek,49,Antalya,3103.36
2334,Silanur,Kadın,58,İzmir,4335.36
8648,Alpin,Kadın,65,Gaziantep,4784.38
1329,Günser,Erkek,49,İzmir,1244.5
6420,Nürice,Erkek,21,İzmir,4229.07
2380,Selvi,Erkek,27,Antalya,3464.75
5953,Zahid,Kadın,23,Bursa,2212.58
4004,Burakhan,Kadın,56,Antalya,2700.17
4762,Apaydın,Kadın,18,Ankara,3974.79
5131,Aktemür,Erkek,37,Gaziantep,262.54
3491,Irıs,Erkek,65,Bursa,2175.4
4120,Aşhan,Kadın,48,İzmir,2688.32
2703,Asu,Kadın,50,İstanbul,4161.68
3792,Çelikyürek,Erkek,44,Konya,3696.19
8873,Başay,Kadın,50,Bursa,1645.34
4422,Öktürk,Kadın,34,Konya,2886.65
2402,Amre,Kadın,34,İzmir,4604.03
3169,Ganiye,Erkek,69,Konya,2974.84
1560,Selcen,Erkek,38,Konya,855.09
3068,Gürten,Kadın,50,İzmir,115.75
5087,Laika,Erkek,43,Konya,1940.98
2672,Gürten,Erkek,42,Konya,2048.72
1925,Çelem,Erkek,50,Adana,562.63
2688,Taşkan,Kadın,66,İstanbul,1563.1
1553,Nursim,Erkek,45,Gaziantep,1122.42
5268,Tonguç,Kadın,38,Konya,4820.55
6280,Serfinaz,Erkek,48,İzmir,2188.73
3004,Gökçe,Erkek,36,Antalya,2921.4
9200,Haliye,Erkek,55,Antalya,2324.86
2660,Emine.,Kadın,44,Gaziantep,1146.95
2934,Fidaye,Erkek,31,Antalya,4358.86
9352,Candeniz,Kadın,19,İzmir,185.5
6488,Ozansü,Kadın,56,İzmir,4543.73
2027,Aygönenç,Erkek,29,Antalya,577.31
3421,Hatem,Kadın,41,Antalya,987.19
3269,Sulhi,Erkek,23,Bursa,597.88
3827,Gökçebalan,Erkek,65,Ankara,3649.05
7346,Ummahani,Erkek,32,Antalya,2299.55
3508,Veis,Erkek,36,Adana,1092.4
9089,Akver,Kadın,23,İzmir,3169.69
2273,Tutkun,Erkek,62,İzmir,197.36
3092,Şahat,Erkek,37,Adana,1040.18
8362,Alsoy,Erkek,24,Antalya,2789.61
7895,Altoğan,Kadın,54,İstanbul,4361.14
2785,Serma,Erkek,44,Adana,2649.62
3467,Barsen,Erkek,40,Adana,1385.89
3317,Ulu,Kadın,68,Adana,2383.33
5392,Akdora,Erkek,19,İstanbul,4773.57
8379,Rıfkıye,Erkek,66,Gaziantep,232.08
8218,Savni,Erkek,39,İstanbul,1221.06
3039,Abuzar,Kadın,27,Konya,3953.98
1591,Özyurt,Erkek,61,Ankara,3411.18
6229,Çağlasın,Kadın,56,Gaziantep,1032.72
8998,Beyhatun,Kadın,24,Gaziantep,306.64
6392,Enginiz,Erkek,54,Adana,2553.24
3652,Cihan,Erkek,62,Ankara,2881.33
7309,Oganer,Kadın,51,Antalya,2256.78
1418,Yurtgüven,Kadın,26,Antalya,4935.49
6721,Süzer,Erkek,30,Konya,2809.23
5447,Hazine,Erkek,20,Ankara,2073.91
8389,Kete,Erkek,35,Antalya,375.83
7894,Risalet,Kadın,20,İzmir,2829.4
7695,Durmuşali,Erkek,34,Gaziantep,1834.57
3765,Mansurali,Erkek,56,Konya,3116.38
2524,Havse,Erkek,69,Bursa,2580.53
8685,Kader,Erkek,51,Ankara,1285.3
9255,Yönetmen,Kadın,57,Konya,2616.1
1168,Huzuri,Erkek,49,Bursa,4796.46
2128,Tiğin,Erkek,40,Antalya,3842.84
6750,Kefser,Kadın,67,Adana,2133.24
8599,Naide,Erkek,36,Antalya,1487.31
7561,Sümerya,Kadın,18,İstanbul,3508.12
4199,Neslinur,Kadın,38,Ankara,1477.21
5735,Zamir,Erkek,43,Adana,938.61
5029,Beyzade,Kadın,41,Adana,3859.23
7577,Vafir,Kadın,36,Adana,1413.44
1790,Kerman,Kadın,68,İstanbul,1053.77
8891,Naz,Erkek,35,Antalya,3693.13
7517,Onuker,Kadın,62,Ankara,1704.75
3456,Kalgay,Erkek,37,Konya,3509.28
4749,Günden,Erkek,61,İzmir,3760.42
3558,Aclan,Erkek,40,Ankara,4391.46
8014,Erkan,Erkek,37,Antalya,662.7
2508,Fatigül,Kadın,60,İzmir,4336.92
4563,Erginel,Erkek,54,İzmir,1130.89
7846,Altınkaya,Kadın,37,Gaziantep,300.71
7659,Cedide,Kadın,51,Konya,3926.22
4258,Nevgin,Kadın,25,Antalya,4192.72
3312,Yaltırak,Kadın,19,Adana,947.04
3037,Müferrih,Erkek,61,Konya,1944.62
5292,Hariz,Erkek,21,Antalya,4047.47
8776,Feyzin,Erkek,25,Antalya,2785.27
5713,Neriban,Erkek,45,Bursa,100.23
8600,Belkize,Kadın,24,İzmir,4062.6
7330,Vezat,Kadın,68,Bursa,404.71
3275,Erdursun,Erkek,25,İstanbul,971.57
1153,Örik,Erkek,69,Gaziantep,927.79
3247,Benol,Kadın,39,İzmir,1656.51
4310,Tasvir,Erkek,64,Antalya,3717.03
1491,Enes,Erkek,48,Bursa,3804.15
3787,Muarra,Erkek,25,Bursa,2199.31
6011,Sadiye,Erkek,67,Gaziantep,4768.46
6621,Sedife,Kadın,39,Konya,651.77
3244,Samahat,Kadın,37,Ankara,4812.65
9281,Irıs,Kadın,68,Ankara,4344.51
9190,Münezzer,Kadın,32,Gaziantep,1357.54
2999,Pembesin,Kadın,39,Antalya,4573.93
8784,Nurveren,Kadın,24,Bursa,1812.5
1680,Ayaydın,Erkek,62,Gaziantep,3188.77
4549,Tansev,Kadın,32,Ankara,933.29
3213,Toker,Erkek,37,İzmir,2900.16
8144,Nurbanu,Erkek,33,Adana,1231.66
6279,Çilga,Kadın,19,Gaziantep,747.79
1838,Musafet,Erkek,52,Adana,2501.33
9578,Karakucak,Kadın,30,Adana,4473.71
9085,Eşim,Kadın,39,İstanbul,539.9
1507,Sudi,Kadın,40,İzmir,4274.92
8727,Akalan,Erkek,69,Konya,1099.47
8032,Nafii,Erkek,43,Bursa,3764.99
1207,Noman,Erkek,41,Gaziantep,1289.86
9179,Onuker,Kadın,36,Bursa,4997.72
2041,Gülbiye,Kadın,67,Bursa,2310.16
2121,Fatigül,Erkek,45,Gaziantep,4469.34
5178,Tonguç,Kadın,22,Antalya,2908.56
9185,Gülağa,Erkek,62,Konya,4270.99
2876,Uzsoy,Kadın,65,İzmir,3244.56
7427,Karcan,Erkek,43,İstanbul,4680.37
6975,Büreyre,Kadın,69,Adana,3098.41
1730,Özlem,Kadın,25,Konya,1200.58
3687,Batırhan,Erkek,43,Antalya,4857.23
9219,Hasbek,Kadın,35,Gaziantep,718.66
5185,Ayşan,Kadın,31,Ankara,1217.75
6097,Ruhide,Kadın,50,Adana,3597.01
7724,Alsoy,Erkek,20,Antalya,1096.85
1409,Basriye,Erkek,57,Ankara,2541.79
3462,Tanbay,Kadın,40,Adana,1515.01
8455,Yilmaz,Kadın,51,Ankara,3645.59
3101,Gülinaz,Erkek,28,Adana,4714.77
3398,Gelengül,Erkek,47,İzmir,504.81
3541,Doğannur,Kadın,54,İzmir,3082.26
3684,Tunçboğa,Erkek,42,Adana,4362.96
4956,Anka,Kadın,30,Bursa,3991.54
3942,Ülküm,Kadın,24,Ankara,4496.62
5320,Aysoy,Erkek,34,İstanbul,3407.05
3720,Zinnure,Kadın,37,Antalya,4976.64
7914,Uluğbey,Erkek,39,Bursa,2856.53
4870,Kiyasi,Erkek,54,Bursa,2217.19
1931,Bahtinur,Kadın,54,Konya,4680.09
3324,Meyhanim,Kadın,44,İzmir,2014.25
7080,Binbaşar,Kadın,20,İstanbul,3849.99
5446,Münif,Erkek,28,Ankara,1917.99
6235,Zilfa,Kadın,52,İstanbul,2537.18
8827,Yalgın,Kadın,23,Konya,2838.78
8180,Vargın,Kadın,62,İstanbul,3707.02
9428,Mezide,Erkek,38,İzmir,3437.07
4880,Seçgül,Kadın,48,Bursa,3196.2
4574,Safura,Kadın,38,Antalya,2726.65
4663,Diken,Kadın,32,Gaziantep,3593.28
2449,Avşin,Erkek,31,Adana,1954.11
6843,Gülsevil,Kadın,51,Bursa,4206.85
9987,Işin,Erkek,68,Adana,1725.51
5217,Neriban,Erkek,63,İstanbul,2784.83
8860,Andiç,Erkek,49,Adana,273.81
8909,Ümray,Kadın,24,Gaziantep,1075.73
7431,Koşukhan,Kadın,53,Bursa,710.78
